method,duration_days,observations_removed,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
timesat_double_logistic,10,3,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5931677018633541,0.20807453416149069,0.8788819875776398,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_double_logistic,10,3,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.68944099378881984,0.3788819875776398,0.9720496894409939,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_double_logistic,10,3,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.50510442606215,0.17561610899619315,0.82949308755760376,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_double_logistic,10,3,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.73699726616521066,0.68876608734336409,0.79125002355423213,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_double_logistic,10,3,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.3681150822227979,3.8217393540043574,6.8858108103540703,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,131.83869710842072,44.041491689032114,273.38295590802164,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,65.245734126984118,17.566369047619048,124.47728174603169,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.078130084378478001,0.027941061919090345,0.15234954570067266,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3043359584255911,0.76649313933286056,1.851852987142222,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25012397396102776,0.21546146044761297,0.28576194128140081,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.59375,0.20982142857142858,0.8794642857142857,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.73952645335846567,0.68915235271932096,0.79507561954912653,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,4,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.3244546874996983,3.7560014664791956,6.8262039916472954,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,63.645565496701053,63.645565496701053,63.645565496701053,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,207,207,207,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.025293285336172144,0.025293285336172144,0.025293285336172144,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.6806003317457825,1.6806003317457825,1.6806003317457825,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.28735990201372502,0.28735990201372502,0.28735990201372502,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0,0,0,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0,0,0,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0,0,0,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.65547354453379314,0.65547354453379314,0.65547354453379314,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,10,5,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,8.6148415264425218,8.6148415264425218,8.6148415264425218,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,131.45253486374494,45.888756384696343,270.23333721845711,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,58.49005681818182,7.5850649350649357,122.15844155844155,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.078043633778731053,0.028780266892893758,0.1517259407728459,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.2957509868408157,0.74858552558441682,1.8338597130771817,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25178752397381654,0.21862629822875723,0.28775675956634217,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.6785714285714286,0.35625000000000084,0.9642857142857143,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.5580357142857143,0.14285714285714285,0.8571428571428571,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.73813567431369065,0.68670247513866056,0.79380245295982399,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,1,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.3503105474174406,3.8055987958252282,6.869617141386164,7,7,196,0,196,0,0.025285744316099298,3.8536867819629417,0.046666666666666502,0.95961538461538465,1,1,22,52
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,149.77066083005889,64.397401618593008,281.62003181581332,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,60.934573709560581,9.6996569814366431,119.90971152611988,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.092488416622908368,0.042804766789547692,0.1616916008039074,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.2989485398188518,0.75748647815008119,1.8357725678111965,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.2562129568021328,0.22804102251575581,0.28927091079967354,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.65773809523809512,0.31547619047619041,0.94345238095238104,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.51020408163265307,0.14285714285714285,0.8571428571428571,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.73285009709967952,0.68814691680855744,0.78083485073016912,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,2,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.4113108419378522,3.9144537308931144,6.9081679529825886,7,7,324,0,324,0,0.0380392547350724,7.1308836187723568,0.051923076923076801,0.95799999999999996,2,2,22,63
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,154.35073894372528,79.8755254445758,270.56772458358233,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,58.193726220016551,7.5311071723974949,119.77731278801843,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.094016316980881739,0.050337138421984062,0.15629047549077751,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3008148960428205,0.77099061167534522,1.8518695644523129,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25760940777644575,0.22742654869940243,0.29011623600296627,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.586080586080586,0.20146520146520147,0.8717948717948717,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.67948717948717952,0.35897435897435898,0.96520146520146521,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.52067824648469807,0.17032967032967034,0.8571428571428571,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.72788975835603575,0.68200645866376164,0.77739849534740668,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
timesat_double_logistic,20,3,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.4576361089147314,3.9689712152557273,6.9608049306401307,7,7,362,0,362,0,0.0846403703328686,11.103498311786192,0.0403846153846152,0.95333333333333325,3,3,22,85
