control_version,date,year,observation_method,product_level,reflectance_quantity,source_product_id,method_product_available,exact_three_method_source_alignment,processing_baseline,sensing_datetime,generation_time,generation_lag_days,generation_context,official_product_context,l1c_l2a_baseline_pair_status,radiometric_conversion_status,empirical_cross_baseline_correction_applied,source_failure_reason,ndci_observation_eligible,mci_observation_eligible,common_b456_observation_eligible,B4_reflectance_valid_pixel_count,B4_reflectance_valid_pixel_fraction,B4_reflectance_median,B4_reflectance_mean,B4_reflectance_SD,B4_reflectance_IQR,B4_reflectance_min,B4_reflectance_max,B5_reflectance_valid_pixel_count,B5_reflectance_valid_pixel_fraction,B5_reflectance_median,B5_reflectance_mean,B5_reflectance_SD,B5_reflectance_IQR,B5_reflectance_min,B5_reflectance_max,B6_reflectance_valid_pixel_count,B6_reflectance_valid_pixel_fraction,B6_reflectance_median,B6_reflectance_mean,B6_reflectance_SD,B6_reflectance_IQR,B6_reflectance_min,B6_reflectance_max,b4_b5_b6_reflectance_summary_complete
erken_s2_processing_baseline_control_v1.0,2024-06-26,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-26,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-29,2024,L1C,L1C,TOA,S2A_MSIL1C_20240629T102021_N0510_R065_T34VCM_20240629T122126,True,True,N0510,2024-06-29T10:20:21Z,2024-06-29T12:21:26Z,0.08408564814814815,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.041225,0.04111666666666666,0.0005908151149048232,0.000899999999999998,0.040325,0.041975,9.0,1.0,0.038,0.038088888888888894,0.0003789605666967369,0.0006000000000000033,0.0377,0.0387,9.0,1.0,0.0374,0.037533333333333335,0.0005099019513592784,0.0008000000000000021,0.0367,0.0383,True
erken_s2_processing_baseline_control_v1.0,2024-06-29,2024,L2A,L2A,BOA,S2A_MSIL2A_20240629T102021_N0510_R065_T34VCM_20240629T134949,True,True,N0510,2024-06-29T10:20:21Z,2024-06-29T13:49:49Z,0.14546296296296296,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0252,0.02511111111111111,0.000735602549690464,0.0011000000000000003,0.0241,0.0262,9.0,1.0,0.0253,0.0254,0.00048218253804964845,0.0008000000000000021,0.0249,0.0262,9.0,1.0,0.024,0.024211111111111114,0.0006071335200028998,0.000899999999999998,0.0232,0.025,True
erken_s2_processing_baseline_control_v1.0,2024-06-29,2024,ACOLITE,L2R,rhos,S2A_MSIL1C_20240629T102021_N0510_R065_T34VCM_20240629T122126,True,True,N0510,2024-06-29T10:20:21Z,2024-06-29T12:21:26Z,0.08408564814814815,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.026183471083641052,0.026231046352121565,0.0009352604960257003,0.00021980330348014832,0.02462681755423546,0.027957089245319366,9.0,1.0,0.026316586881875992,0.026413626554939482,0.0004176387509748524,0.0006619077175855637,0.025984173640608788,0.027088163420557976,9.0,1.0,0.02767423912882805,0.027817215563522443,0.0005512445969299785,0.0008654780685901642,0.026915257796645164,0.028644656762480736,True
erken_s2_processing_baseline_control_v1.0,2024-07-01,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-01,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-01,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-04,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-04,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-04,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-06,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-06,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-06,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-09,2024,L1C,L1C,TOA,S2A_MSIL1C_20240709T102031_N0510_R065_T34VCM_20240709T122027,True,True,N0510,2024-07-09T10:20:31Z,2024-07-09T12:20:27Z,0.08328703703703703,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.033475,0.033375,0.00031573327350787776,0.00032500000000000584,0.0327,0.03375,9.0,1.0,0.0298,0.029599999999999998,0.00048218253804964726,0.00040000000000000105,0.0285,0.03,9.0,1.0,0.0274,0.02717777777777778,0.0004737556801183961,0.0005000000000000004,0.0261,0.0276,True
erken_s2_processing_baseline_control_v1.0,2024-07-09,2024,L2A,L2A,BOA,S2A_MSIL2A_20240709T102031_N0510_R065_T34VCM_20240709T142949,True,True,N0510,2024-07-09T10:20:31Z,2024-07-09T14:29:49Z,0.173125,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0151,0.014933333333333333,0.00040311288741492763,0.0005000000000000004,0.0141,0.0154,9.0,1.0,0.015,0.014777777777777779,0.0006078194176270154,0.0005999999999999998,0.0134,0.0153,9.0,1.0,0.0112,0.010966666666666668,0.0005852349955359812,0.000700000000000001,0.0097,0.0115,True
erken_s2_processing_baseline_control_v1.0,2024-07-09,2024,ACOLITE,L2R,rhos,S2A_MSIL1C_20240709T102031_N0510_R065_T34VCM_20240709T122027,True,True,N0510,2024-07-09T10:20:31Z,2024-07-09T12:20:27Z,0.08328703703703703,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.013017223216593266,0.013032828871574666,0.0006873720898112335,0.0009285146370530128,0.01172903273254633,0.013839848339557648,9.0,1.0,0.013433082029223442,0.013200186813871065,0.0005629797846968254,0.00047425366938114166,0.011916878633201122,0.013670182786881924,9.0,1.0,0.013370893895626068,0.01311912408305539,0.0005422580565024543,0.0005780654028058052,0.011887594126164913,0.013600697740912437,True
erken_s2_processing_baseline_control_v1.0,2024-07-11,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-11,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-11,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-14,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-14,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-14,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-16,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-16,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-16,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-19,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-19,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-19,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-21,2024,L1C,L1C,TOA,S2B_MSIL1C_20240721T100559_N0510_R022_T34VCM_20240721T121133,True,True,N0510,2024-07-21T10:05:59Z,2024-07-21T12:11:33Z,0.08719907407407407,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.038875,0.038900000000000004,0.0002455860338048558,0.00017500000000000154,0.038575,0.039275,9.0,1.0,0.0337,0.03371111111111111,0.0003855011168740115,0.0007999999999999952,0.0332,0.0342,9.0,1.0,0.031,0.031033333333333333,0.00027838821814150157,0.0002999999999999982,0.0307,0.0316,True
erken_s2_processing_baseline_control_v1.0,2024-07-21,2024,L2A,L2A,BOA,S2B_MSIL2A_20240721T100559_N0510_R022_T34VCM_20240721T125344,True,True,N0510,2024-07-21T10:05:59Z,2024-07-21T12:53:44Z,0.11649305555555556,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.016,0.016055555555555556,0.0003395258131243896,0.0003999999999999976,0.0156,0.0166,9.0,1.0,0.0151,0.015177777777777778,0.0005166666666666665,0.0008999999999999998,0.0145,0.0159,9.0,1.0,0.0099,0.010011111111111111,0.00046218082079540145,0.0005999999999999998,0.0095,0.011,True
erken_s2_processing_baseline_control_v1.0,2024-07-21,2024,ACOLITE,L2R,rhos,S2B_MSIL1C_20240721T100559_N0510_R022_T34VCM_20240721T121133,True,True,N0510,2024-07-21T10:05:59Z,2024-07-21T12:11:33Z,0.08719907407407407,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.008874545805156231,0.008799313464098506,0.0004280146050838306,0.0007151542231440544,0.008048361167311668,0.009237021207809448,9.0,1.0,0.007871471345424652,0.007878708704892132,0.00046035024670548205,0.0009537995792925358,0.007269677706062794,0.008461028337478638,9.0,1.0,0.007921738550066948,0.007961539706836144,0.0003323846751361444,0.0003486489877104759,0.007564555387943983,0.008643057197332382,True
erken_s2_processing_baseline_control_v1.0,2024-07-24,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-24,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-24,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-26,2024,L1C,L1C,TOA,S2A_MSIL1C_20240726T100601_N0511_R022_T34VCM_20240726T153045,True,True,N0511,2024-07-26T10:06:01Z,2024-07-26T15:30:45Z,0.22550925925925927,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.042375,0.042502777777777785,0.0003889980005661277,0.0005000000000000004,0.042075,0.043275,9.0,1.0,0.0395,0.03935555555555556,0.0003539460096932561,0.0004000000000000045,0.0387,0.0397,9.0,1.0,0.0425,0.04284444444444445,0.001199073716573663,0.001800000000000003,0.0411,0.0447,True
erken_s2_processing_baseline_control_v1.0,2024-07-26,2024,L2A,L2A,BOA,S2A_MSIL2A_20240726T100601_N0511_R022_T34VCM_20240726T173850,True,True,N0511,2024-07-26T10:06:01Z,2024-07-26T17:38:50Z,0.3144560185185185,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0116,0.011766666666666668,0.0005873670062235366,0.0008000000000000004,0.0111,0.0129,9.0,1.0,0.0136,0.013388888888888888,0.0005904329861306116,0.0005999999999999998,0.0123,0.014,9.0,1.0,0.0166,0.01711111111111111,0.0017933519205976032,0.002999999999999999,0.0144,0.0198,True
erken_s2_processing_baseline_control_v1.0,2024-07-26,2024,ACOLITE,L2R,rhos,S2A_MSIL1C_20240726T100601_N0511_R022_T34VCM_20240726T153045,True,True,N0511,2024-07-26T10:06:01Z,2024-07-26T15:30:45Z,0.22550925925925927,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,6.0,0.6666666666666666,0.007782864151522517,0.007502841452757518,0.0008433894577028327,0.001063959440216422,0.006127596832811832,0.008257071487605572,6.0,0.6666666666666666,0.010344612412154675,0.010322623730947575,0.00022550545490802453,0.00020704534836113453,0.009956683032214642,0.010608701966702938,6.0,0.6666666666666666,0.018249139189720154,0.01841737392048041,0.0009105359098281505,0.0006139096803963184,0.017533263191580772,0.020115364342927933,True
erken_s2_processing_baseline_control_v1.0,2024-07-29,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-29,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-29,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-31,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-31,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-07-31,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-08-03,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
