analysis_version,date,year,measurement_regime,observation_method,metric,index_value,CHLF,log10_CHLF,method_specific_support,primary_common_support,source_product_id,valid_pixel_count
erken_s2_chlf_matchup_analysis_v1.0,2019-08-27,2019,pre_2023,ACOLITE,NDCI,0.23336505649491324,20.134,1.3039300642753686,True,True,S2B_MSIL1C_20190827T101029_N0500_R022_T34VCM_20230523T230349,9
erken_s2_chlf_matchup_analysis_v1.0,2019-08-27,2019,pre_2023,ACOLITE,MCI,0.005937202336887519,20.134,1.3039300642753686,True,True,S2B_MSIL1C_20190827T101029_N0500_R022_T34VCM_20230523T230349,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-01,2019,pre_2023,L1C,NDCI,-0.03878326996197721,18.2537,1.2613509086124868,True,True,S2A_MSIL1C_20190901T101031_N0500_R022_T34VCM_20230701T230615,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-01,2019,pre_2023,L1C,MCI,-0.001910000000000002,18.2537,1.2613509086124868,True,True,S2A_MSIL1C_20190901T101031_N0500_R022_T34VCM_20230701T230615,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-01,2019,pre_2023,L2A,NDCI,0.06880733944954134,18.2537,1.2613509086124868,True,True,S2A_MSIL2A_20190901T101031_N0500_R022_T34VCM_20230702T225854,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-01,2019,pre_2023,L2A,MCI,0.0030733333333333307,18.2537,1.2613509086124868,True,True,S2A_MSIL2A_20190901T101031_N0500_R022_T34VCM_20230702T225854,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-01,2019,pre_2023,ACOLITE,NDCI,0.0909612446263337,18.2537,1.2613509086124868,True,True,S2A_MSIL1C_20190901T101031_N0500_R022_T34VCM_20230701T230615,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-01,2019,pre_2023,ACOLITE,MCI,-0.000772130116820334,18.2537,1.2613509086124868,True,True,S2A_MSIL1C_20190901T101031_N0500_R022_T34VCM_20230701T230615,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-04,2019,pre_2023,L1C,NDCI,0.0003049710277524146,16.173,1.2087905865482986,True,False,S2A_MSIL1C_20190904T102021_N0500_R065_T34VCM_20230702T101739,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-04,2019,pre_2023,L1C,MCI,-0.00179,16.173,1.2087905865482986,True,False,S2A_MSIL1C_20190904T102021_N0500_R065_T34VCM_20230702T101739,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-04,2019,pre_2023,L2A,NDCI,0.0627546862265688,16.173,1.2087905865482986,True,False,S2A_MSIL2A_20190904T102021_N0500_R065_T34VCM_20230703T073148,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-04,2019,pre_2023,L2A,MCI,0.0010599999999999984,16.173,1.2087905865482986,True,False,S2A_MSIL2A_20190904T102021_N0500_R065_T34VCM_20230703T073148,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-06,2019,pre_2023,L1C,NDCI,-0.031351351351351406,12.9029,1.1106873314195744,True,True,S2B_MSIL1C_20190906T101029_N0500_R022_T34VCM_20230501T234630,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-06,2019,pre_2023,L1C,MCI,0.0015449999999999978,12.9029,1.1106873314195744,True,True,S2B_MSIL1C_20190906T101029_N0500_R022_T34VCM_20230501T234630,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-06,2019,pre_2023,L2A,NDCI,0.06666666666666667,12.9029,1.1106873314195744,True,True,S2B_MSIL2A_20190906T101029_N0500_R022_T34VCM_20230502T203254,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-06,2019,pre_2023,L2A,MCI,0.0034999999999999996,12.9029,1.1106873314195744,True,True,S2B_MSIL2A_20190906T101029_N0500_R022_T34VCM_20230502T203254,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-06,2019,pre_2023,ACOLITE,NDCI,0.07771359365577518,12.9029,1.1106873314195744,True,True,S2B_MSIL1C_20190906T101029_N0500_R022_T34VCM_20230501T234630,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-06,2019,pre_2023,ACOLITE,MCI,0.002340147520105045,12.9029,1.1106873314195744,True,True,S2B_MSIL1C_20190906T101029_N0500_R022_T34VCM_20230501T234630,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-26,2019,pre_2023,L1C,NDCI,-0.04910260751777857,0.951944,-0.021388599101159256,True,True,S2B_MSIL1C_20190926T101029_N0500_R022_T34VCM_20230627T065915,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-26,2019,pre_2023,L1C,MCI,0.0004283333333333292,0.951944,-0.021388599101159256,True,True,S2B_MSIL1C_20190926T101029_N0500_R022_T34VCM_20230627T065915,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-26,2019,pre_2023,L2A,NDCI,0.07462686567164185,0.951944,-0.021388599101159256,True,True,S2B_MSIL2A_20190926T101029_N0500_R022_T34VCM_20230628T061823,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-26,2019,pre_2023,L2A,MCI,0.002553333333333333,0.951944,-0.021388599101159256,True,True,S2B_MSIL2A_20190926T101029_N0500_R022_T34VCM_20230628T061823,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-26,2019,pre_2023,ACOLITE,NDCI,0.0841634959338574,0.951944,-0.021388599101159256,True,True,S2B_MSIL1C_20190926T101029_N0500_R022_T34VCM_20230627T065915,9
erken_s2_chlf_matchup_analysis_v1.0,2019-09-26,2019,pre_2023,ACOLITE,MCI,0.0013756550227602329,0.951944,-0.021388599101159256,True,True,S2B_MSIL1C_20190926T101029_N0500_R022_T34VCM_20230627T065915,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-01,2019,pre_2023,L1C,NDCI,-0.030429128738621556,1.12823,0.052397643573415933,True,True,S2A_MSIL1C_20191001T101031_N0500_R022_T34VCM_20230614T021139,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-01,2019,pre_2023,L1C,MCI,-0.0004633333333333295,1.12823,0.052397643573415933,True,True,S2A_MSIL1C_20191001T101031_N0500_R022_T34VCM_20230614T021139,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-01,2019,pre_2023,L2A,NDCI,0.03157894736842105,1.12823,0.052397643573415933,True,True,S2A_MSIL2A_20191001T101031_N0500_R022_T34VCM_20230614T115927,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-01,2019,pre_2023,L2A,MCI,0.00136,1.12823,0.052397643573415933,True,True,S2A_MSIL2A_20191001T101031_N0500_R022_T34VCM_20230614T115927,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-01,2019,pre_2023,ACOLITE,NDCI,0.07502781705192599,1.12823,0.052397643573415933,True,True,S2A_MSIL1C_20191001T101031_N0500_R022_T34VCM_20230614T021139,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-01,2019,pre_2023,ACOLITE,MCI,0.0002373601620395977,1.12823,0.052397643573415933,True,True,S2A_MSIL1C_20191001T101031_N0500_R022_T34VCM_20230614T021139,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-04,2019,pre_2023,L1C,NDCI,-0.05316973415132921,2.65805,0.42456314610252144,True,True,S2A_MSIL1C_20191004T102031_N0500_R065_T34VCM_20230613T124317,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-04,2019,pre_2023,L1C,MCI,-0.00035666666666666486,2.65805,0.42456314610252144,True,True,S2A_MSIL1C_20191004T102031_N0500_R065_T34VCM_20230613T124317,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-04,2019,pre_2023,L2A,NDCI,-0.11510791366906474,2.65805,0.42456314610252144,True,True,S2A_MSIL2A_20191004T102031_N0500_R065_T34VCM_20230613T223937,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-04,2019,pre_2023,L2A,MCI,0.0008000000000000004,2.65805,0.42456314610252144,True,True,S2A_MSIL2A_20191004T102031_N0500_R065_T34VCM_20230613T223937,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-04,2019,pre_2023,ACOLITE,NDCI,-0.02849233377075001,2.65805,0.42456314610252144,True,True,S2A_MSIL1C_20191004T102031_N0500_R065_T34VCM_20230613T124317,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-04,2019,pre_2023,ACOLITE,MCI,-5.2342625955740726e-05,2.65805,0.42456314610252144,True,True,S2A_MSIL1C_20191004T102031_N0500_R065_T34VCM_20230613T124317,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-19,2019,pre_2023,L1C,NDCI,-0.01769572955318302,6.62614,0.8212606076076895,True,False,S2B_MSIL1C_20191019T102029_N0500_R065_T34VCM_20230622T001059,8
erken_s2_chlf_matchup_analysis_v1.0,2019-10-19,2019,pre_2023,L1C,MCI,-0.0016741666666666571,6.62614,0.8212606076076895,True,False,S2B_MSIL1C_20191019T102029_N0500_R065_T34VCM_20230622T001059,8
erken_s2_chlf_matchup_analysis_v1.0,2019-10-19,2019,pre_2023,L2A,NDCI,0.04059946095993814,6.62614,0.8212606076076895,True,False,S2B_MSIL2A_20191019T102029_N0500_R065_T34VCM_20230622T072030,8
erken_s2_chlf_matchup_analysis_v1.0,2019-10-19,2019,pre_2023,L2A,MCI,0.00632333333333333,6.62614,0.8212606076076895,True,False,S2B_MSIL2A_20191019T102029_N0500_R065_T34VCM_20230622T072030,8
erken_s2_chlf_matchup_analysis_v1.0,2019-10-29,2019,pre_2023,L1C,NDCI,-0.08794788273615636,3.18072,0.5025254396804123,True,True,S2B_MSIL1C_20191029T102039_N0500_R065_T34VCM_20230614T174242,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-29,2019,pre_2023,L1C,MCI,-0.0016183333333333327,3.18072,0.5025254396804123,True,True,S2B_MSIL1C_20191029T102039_N0500_R065_T34VCM_20230614T174242,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-29,2019,pre_2023,L2A,NDCI,-0.1572327044025157,3.18072,0.5025254396804123,True,True,S2B_MSIL2A_20191029T102039_N0500_R065_T34VCM_20230614T232838,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-29,2019,pre_2023,L2A,MCI,-0.0008600000000000005,3.18072,0.5025254396804123,True,True,S2B_MSIL2A_20191029T102039_N0500_R065_T34VCM_20230614T232838,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-29,2019,pre_2023,ACOLITE,NDCI,-0.12307430003070542,3.18072,0.5025254396804123,True,True,S2B_MSIL1C_20191029T102039_N0500_R065_T34VCM_20230614T174242,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-29,2019,pre_2023,ACOLITE,MCI,-0.0012662655984361972,3.18072,0.5025254396804123,True,True,S2B_MSIL1C_20191029T102039_N0500_R065_T34VCM_20230614T174242,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-31,2019,pre_2023,L1C,NDCI,-0.05772715506083359,4.48983,0.652229897471111,True,True,S2A_MSIL1C_20191031T101141_N0500_R022_T34VCM_20230527T075200,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-31,2019,pre_2023,L1C,MCI,0.0002066666666666675,4.48983,0.652229897471111,True,True,S2A_MSIL1C_20191031T101141_N0500_R022_T34VCM_20230527T075200,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-31,2019,pre_2023,L2A,NDCI,0.00429184549356228,4.48983,0.652229897471111,True,True,S2A_MSIL2A_20191031T101141_N0500_R022_T34VCM_20230527T114942,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-31,2019,pre_2023,L2A,MCI,0.0019066666666666676,4.48983,0.652229897471111,True,True,S2A_MSIL2A_20191031T101141_N0500_R022_T34VCM_20230527T114942,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-31,2019,pre_2023,ACOLITE,NDCI,0.04577746053294213,4.48983,0.652229897471111,True,True,S2A_MSIL1C_20191031T101141_N0500_R022_T34VCM_20230527T075200,9
erken_s2_chlf_matchup_analysis_v1.0,2019-10-31,2019,pre_2023,ACOLITE,MCI,0.0011539326359828305,4.48983,0.652229897471111,True,True,S2A_MSIL1C_20191031T101141_N0500_R022_T34VCM_20230527T075200,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-05,2019,pre_2023,L1C,NDCI,-0.07919978076185251,3.00609,0.4780019788850396,True,True,S2B_MSIL1C_20191105T101119_N0500_R022_T34VCM_20230706T195721,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-05,2019,pre_2023,L1C,MCI,-0.0019383333333333336,3.00609,0.4780019788850396,True,True,S2B_MSIL1C_20191105T101119_N0500_R022_T34VCM_20230706T195721,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-05,2019,pre_2023,L2A,NDCI,-0.1824817518248175,3.00609,0.4780019788850396,True,True,S2B_MSIL2A_20191105T101119_N0500_R022_T34VCM_20230707T155633,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-05,2019,pre_2023,L2A,MCI,-0.001926666666666666,3.00609,0.4780019788850396,True,True,S2B_MSIL2A_20191105T101119_N0500_R022_T34VCM_20230707T155633,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-05,2019,pre_2023,ACOLITE,NDCI,-0.09049448690757461,3.00609,0.4780019788850396,True,True,S2B_MSIL1C_20191105T101119_N0500_R022_T34VCM_20230706T195721,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-05,2019,pre_2023,ACOLITE,MCI,-0.002377110533416271,3.00609,0.4780019788850396,True,True,S2B_MSIL1C_20191105T101119_N0500_R022_T34VCM_20230706T195721,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-30,2019,pre_2023,L1C,NDCI,-0.05767894371091037,1.73839,0.24014721506274986,True,False,S2A_MSIL1C_20191130T101401_N0500_R022_T34VCM_20221220T095629,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-30,2019,pre_2023,L1C,MCI,-0.0015033333333333426,1.73839,0.24014721506274986,True,False,S2A_MSIL1C_20191130T101401_N0500_R022_T34VCM_20221220T095629,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-30,2019,pre_2023,L2A,NDCI,-0.05298013245033111,1.73839,0.24014721506274986,True,False,S2A_MSIL2A_20191130T101401_N0500_R022_T34VCM_20221220T104952,9
erken_s2_chlf_matchup_analysis_v1.0,2019-11-30,2019,pre_2023,L2A,MCI,-0.00045999999999999514,1.73839,0.24014721506274986,True,False,S2A_MSIL2A_20191130T101401_N0500_R022_T34VCM_20221220T104952,9
erken_s2_chlf_matchup_analysis_v1.0,2019-12-05,2019,pre_2023,L1C,NDCI,-0.05603271983640078,1.58659,0.20046471267642535,True,False,S2B_MSIL1C_20191205T101309_N0500_R022_T34VCM_20230618T044123,9
erken_s2_chlf_matchup_analysis_v1.0,2019-12-05,2019,pre_2023,L1C,MCI,-0.0003283333333333402,1.58659,0.20046471267642535,True,False,S2B_MSIL1C_20191205T101309_N0500_R022_T34VCM_20230618T044123,9
erken_s2_chlf_matchup_analysis_v1.0,2019-12-05,2019,pre_2023,L2A,NDCI,-0.026113671274961604,1.58659,0.20046471267642535,True,False,S2B_MSIL2A_20191205T101309_N0500_R022_T34VCM_20230619T055056,9
erken_s2_chlf_matchup_analysis_v1.0,2019-12-05,2019,pre_2023,L2A,MCI,0.0017799999999999969,1.58659,0.20046471267642535,True,False,S2B_MSIL2A_20191205T101309_N0500_R022_T34VCM_20230619T055056,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-19,2020,pre_2023,L1C,NDCI,-0.043701799485861184,1.17279,0.06922025422463252,True,False,S2A_MSIL1C_20200119T101331_N0500_R022_T34VCM_20230423T210432,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-19,2020,pre_2023,L1C,MCI,0.0006066666666666651,1.17279,0.06922025422463252,True,False,S2A_MSIL1C_20200119T101331_N0500_R022_T34VCM_20230423T210432,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-19,2020,pre_2023,L2A,NDCI,-0.01169590643274857,1.17279,0.06922025422463252,True,False,S2A_MSIL2A_20200119T101331_N0500_R022_T34VCM_20230423T222528,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-19,2020,pre_2023,L2A,MCI,0.002479999999999998,1.17279,0.06922025422463252,True,False,S2A_MSIL2A_20200119T101331_N0500_R022_T34VCM_20230423T222528,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-24,2020,pre_2023,L1C,NDCI,-0.06445672191528544,1.20834,0.08218915228822649,True,True,S2B_MSIL1C_20200124T101219_N0500_R022_T34VCM_20230427T023015,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-24,2020,pre_2023,L1C,MCI,0.0003783333333333347,1.20834,0.08218915228822649,True,True,S2B_MSIL1C_20200124T101219_N0500_R022_T34VCM_20230427T023015,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-24,2020,pre_2023,L2A,NDCI,-0.05802047781569966,1.20834,0.08218915228822649,True,True,S2B_MSIL2A_20200124T101219_N0500_R022_T34VCM_20230428T002112,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-24,2020,pre_2023,L2A,MCI,0.001986666666666666,1.20834,0.08218915228822649,True,True,S2B_MSIL2A_20200124T101219_N0500_R022_T34VCM_20230428T002112,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-24,2020,pre_2023,ACOLITE,NDCI,-0.030300580141777965,1.20834,0.08218915228822649,True,True,S2B_MSIL1C_20200124T101219_N0500_R022_T34VCM_20230427T023015,9
erken_s2_chlf_matchup_analysis_v1.0,2020-01-24,2020,pre_2023,ACOLITE,MCI,0.0014260757714509957,1.20834,0.08218915228822649,True,True,S2B_MSIL1C_20200124T101219_N0500_R022_T34VCM_20230427T023015,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-03,2020,pre_2023,L1C,NDCI,-0.032952691680261006,1.98,0.2966651902615311,True,False,S2B_MSIL1C_20200203T101129_N0500_R022_T34VCM_20230530T093722,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-03,2020,pre_2023,L1C,MCI,-0.00012833333333332753,1.98,0.2966651902615311,True,False,S2B_MSIL1C_20200203T101129_N0500_R022_T34VCM_20230530T093722,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-03,2020,pre_2023,L2A,NDCI,-0.013605442176870744,1.98,0.2966651902615311,True,False,S2B_MSIL2A_20200203T101129_N0500_R022_T34VCM_20230531T080341,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-03,2020,pre_2023,L2A,MCI,0.0011600000000000013,1.98,0.2966651902615311,True,False,S2B_MSIL2A_20200203T101129_N0500_R022_T34VCM_20230531T080341,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-06,2020,pre_2023,L1C,NDCI,-0.08010335917312658,2.58,0.41161970596323016,True,True,S2B_MSIL1C_20200206T102109_N0500_R065_T34VCM_20230630T112541,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-06,2020,pre_2023,L1C,MCI,-0.0005450000000000038,2.58,0.41161970596323016,True,True,S2B_MSIL1C_20200206T102109_N0500_R065_T34VCM_20230630T112541,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-06,2020,pre_2023,L2A,NDCI,-0.5333333333333333,2.58,0.41161970596323016,True,True,S2B_MSIL2A_20200206T102109_N0500_R065_T34VCM_20230630T201033,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-06,2020,pre_2023,L2A,MCI,-1.3333333333333255e-05,2.58,0.41161970596323016,True,True,S2B_MSIL2A_20200206T102109_N0500_R065_T34VCM_20230630T201033,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-06,2020,pre_2023,ACOLITE,NDCI,-0.027298374372960565,2.58,0.41161970596323016,True,True,S2B_MSIL1C_20200206T102109_N0500_R065_T34VCM_20230630T112541,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-06,2020,pre_2023,ACOLITE,MCI,-0.0003894722089171406,2.58,0.41161970596323016,True,True,S2B_MSIL1C_20200206T102109_N0500_R065_T34VCM_20230630T112541,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-11,2020,pre_2023,L1C,NDCI,-0.03149055283414978,2.4,0.38021124171160603,True,False,S2A_MSIL1C_20200211T102141_N0500_R065_T34VCM_20230412T160729,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-11,2020,pre_2023,L1C,MCI,-0.00034000000000000696,2.4,0.38021124171160603,True,False,S2A_MSIL1C_20200211T102141_N0500_R065_T34VCM_20230412T160729,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-11,2020,pre_2023,L2A,NDCI,0.0,2.4,0.38021124171160603,True,False,S2A_MSIL2A_20200211T102141_N0500_R065_T34VCM_20230413T103023,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-11,2020,pre_2023,L2A,MCI,0.000559999999999998,2.4,0.38021124171160603,True,False,S2A_MSIL2A_20200211T102141_N0500_R065_T34VCM_20230413T103023,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-13,2020,pre_2023,L1C,NDCI,-0.06678331875182271,2.56491,0.4090721307776146,True,True,S2B_MSIL1C_20200213T101029_N0500_R022_T34VCM_20230623T124248,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-13,2020,pre_2023,L1C,MCI,-0.001125000000000001,2.56491,0.4090721307776146,True,True,S2B_MSIL1C_20200213T101029_N0500_R022_T34VCM_20230623T124248,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-13,2020,pre_2023,L2A,NDCI,-0.03846153846153845,2.56491,0.4090721307776146,True,True,S2B_MSIL2A_20200213T101029_N0500_R022_T34VCM_20230623T214154,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-13,2020,pre_2023,L2A,MCI,-0.0005466666666666675,2.56491,0.4090721307776146,True,True,S2B_MSIL2A_20200213T101029_N0500_R022_T34VCM_20230623T214154,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-13,2020,pre_2023,ACOLITE,NDCI,-0.03112482790138219,2.56491,0.4090721307776146,True,True,S2B_MSIL1C_20200213T101029_N0500_R022_T34VCM_20230623T124248,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-13,2020,pre_2023,ACOLITE,MCI,-0.0010268686960140869,2.56491,0.4090721307776146,True,True,S2B_MSIL1C_20200213T101029_N0500_R022_T34VCM_20230623T124248,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-21,2020,pre_2023,L1C,NDCI,0.006711409395973146,3.34275,0.5241038974778764,True,False,S2A_MSIL1C_20200221T102041_N0500_R065_T34VCM_20230427T072627,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-21,2020,pre_2023,L1C,MCI,0.00031999999999998696,3.34275,0.5241038974778764,True,False,S2A_MSIL1C_20200221T102041_N0500_R065_T34VCM_20230427T072627,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-21,2020,pre_2023,L2A,NDCI,0.020474137931034548,3.34275,0.5241038974778764,True,False,S2A_MSIL2A_20200221T102041_N0500_R065_T34VCM_20230427T130209,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-21,2020,pre_2023,L2A,MCI,0.002113333333333335,3.34275,0.5241038974778764,True,False,S2A_MSIL2A_20200221T102041_N0500_R065_T34VCM_20230427T130209,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-23,2020,pre_2023,L1C,NDCI,-0.08136667840789014,3.41313,0.5331528300915415,True,True,S2B_MSIL1C_20200223T100919_N0500_R022_T34VCM_20230609T045354,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-23,2020,pre_2023,L1C,MCI,0.0004349999999999979,3.41313,0.5331528300915415,True,True,S2B_MSIL1C_20200223T100919_N0500_R022_T34VCM_20230609T045354,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-23,2020,pre_2023,L2A,NDCI,-1.153846153846154,3.41313,0.5331528300915415,True,True,S2B_MSIL2A_20200223T100919_N0500_R022_T34VCM_20230610T023041,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-23,2020,pre_2023,L2A,MCI,0.00026666666666666657,3.41313,0.5331528300915415,True,True,S2B_MSIL2A_20200223T100919_N0500_R022_T34VCM_20230610T023041,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-23,2020,pre_2023,ACOLITE,NDCI,-0.0855432190944795,3.41313,0.5331528300915415,True,True,S2B_MSIL1C_20200223T100919_N0500_R022_T34VCM_20230609T045354,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-23,2020,pre_2023,ACOLITE,MCI,0.00036815224836270026,3.41313,0.5331528300915415,True,True,S2B_MSIL1C_20200223T100919_N0500_R022_T34VCM_20230609T045354,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-26,2020,pre_2023,L1C,NDCI,0.004500450045004505,2.49019,0.39623248476783385,True,False,S2B_MSIL1C_20200226T101909_N0500_R065_T34VCM_20230423T061550,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-26,2020,pre_2023,L1C,MCI,-0.002474999999999991,2.49019,0.39623248476783385,True,False,S2B_MSIL1C_20200226T101909_N0500_R065_T34VCM_20230423T061550,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-26,2020,pre_2023,L2A,NDCI,0.016241299303944245,2.49019,0.39623248476783385,True,False,S2B_MSIL2A_20200226T101909_N0500_R065_T34VCM_20230423T154511,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-26,2020,pre_2023,L2A,MCI,-0.002919999999999999,2.49019,0.39623248476783385,True,False,S2B_MSIL2A_20200226T101909_N0500_R065_T34VCM_20230423T154511,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-28,2020,pre_2023,L1C,NDCI,-0.0680272108843538,2.97993,0.4742060624082039,True,True,S2A_MSIL1C_20200228T101021_N0500_R022_T34VCM_20230423T115912,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-28,2020,pre_2023,L1C,MCI,0.0004533333333333264,2.97993,0.4742060624082039,True,True,S2A_MSIL1C_20200228T101021_N0500_R022_T34VCM_20230423T115912,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-28,2020,pre_2023,L2A,NDCI,-0.08661417322834648,2.97993,0.4742060624082039,True,True,S2A_MSIL2A_20200228T101021_N0500_R022_T34VCM_20230423T221510,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-28,2020,pre_2023,L2A,MCI,0.0009999999999999992,2.97993,0.4742060624082039,True,True,S2A_MSIL2A_20200228T101021_N0500_R022_T34VCM_20230423T221510,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-28,2020,pre_2023,ACOLITE,NDCI,-0.0990245127669691,2.97993,0.4742060624082039,True,True,S2A_MSIL1C_20200228T101021_N0500_R022_T34VCM_20230423T115912,9
erken_s2_chlf_matchup_analysis_v1.0,2020-02-28,2020,pre_2023,ACOLITE,MCI,0.0005030845912794273,2.97993,0.4742060624082039,True,True,S2A_MSIL1C_20200228T101021_N0500_R022_T34VCM_20230423T115912,9
