date,year,l2a_representative_status,scl_gate_pass,l2a_product_id,l2a_platform,l2a_sensing_datetime,l2a_tile,l2a_relative_orbit,l2a_processing_baseline,l2a_generation_time,l1c_pairing_status,l1c_product_id,l1c_platform,l1c_sensing_datetime,l1c_tile,l1c_relative_orbit,l1c_processing_baseline,l1c_generation_time,l1c_candidate_count,l1c_candidate_product_ids,pairing_detail
2025-04-04,2025,frozen_representative,True,S2A_MSIL2A_20250404T101041_N0511_R022_T34VCM_20250404T165218,S2A,2025-04-04T10:10:41Z,T34VCM,22,N0511,2025-04-04T16:52:18Z,exact_unique,S2A_MSIL1C_20250404T101041_N0511_R022_T34VCM_20250404T153020,S2A,2025-04-04T10:10:41Z,T34VCM,22,N0511,2025-04-04T15:30:20Z,1,S2A_MSIL1C_20250404T101041_N0511_R022_T34VCM_20250404T153020,
2025-04-05,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-04-07,2025,frozen_representative,True,S2B_MSIL2A_20250407T100559_N0511_R022_T34VCM_20250407T125834,S2B,2025-04-07T10:05:59Z,T34VCM,22,N0511,2025-04-07T12:58:34Z,exact_unique,S2B_MSIL1C_20250407T100559_N0511_R022_T34VCM_20250407T123602,S2B,2025-04-07T10:05:59Z,T34VCM,22,N0511,2025-04-07T12:36:02Z,1,S2B_MSIL1C_20250407T100559_N0511_R022_T34VCM_20250407T123602,
2025-04-10,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-04-12,2025,frozen_representative,True,S2C_MSIL2A_20250412T101041_N0511_R022_T34VCM_20250412T154117,S2C,2025-04-12T10:10:41Z,T34VCM,22,N0511,2025-04-12T15:41:17Z,exact_unique,S2C_MSIL1C_20250412T101041_N0511_R022_T34VCM_20250412T134850,S2C,2025-04-12T10:10:41Z,T34VCM,22,N0511,2025-04-12T13:48:50Z,1,S2C_MSIL1C_20250412T101041_N0511_R022_T34VCM_20250412T134850,
2025-04-14,2025,frozen_representative,True,S2A_MSIL2A_20250414T100701_N0511_R022_T34VCM_20250414T172412,S2A,2025-04-14T10:07:01Z,T34VCM,22,N0511,2025-04-14T17:24:12Z,exact_unique,S2A_MSIL1C_20250414T100701_N0511_R022_T34VCM_20250414T153115,S2A,2025-04-14T10:07:01Z,T34VCM,22,N0511,2025-04-14T15:31:15Z,1,S2A_MSIL1C_20250414T100701_N0511_R022_T34VCM_20250414T153115,
2025-04-15,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-04-17,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-04-20,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-04-22,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-04-24,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-04-25,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-04-27,2025,frozen_representative,True,S2B_MSIL2A_20250427T100559_N0511_R022_T34VCM_20250427T130507,S2B,2025-04-27T10:05:59Z,T34VCM,22,N0511,2025-04-27T13:05:07Z,exact_unique,S2B_MSIL1C_20250427T100559_N0511_R022_T34VCM_20250427T123603,S2B,2025-04-27T10:05:59Z,T34VCM,22,N0511,2025-04-27T12:36:03Z,1,S2B_MSIL1C_20250427T100559_N0511_R022_T34VCM_20250427T123603,
2025-04-30,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-05-02,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-05-04,2025,frozen_representative,True,S2A_MSIL2A_20250504T100701_N0511_R022_T34VCM_20250504T171412,S2A,2025-05-04T10:07:01Z,T34VCM,22,N0511,2025-05-04T17:14:12Z,exact_unique,S2A_MSIL1C_20250504T100701_N0511_R022_T34VCM_20250504T152814,S2A,2025-05-04T10:07:01Z,T34VCM,22,N0511,2025-05-04T15:28:14Z,1,S2A_MSIL1C_20250504T100701_N0511_R022_T34VCM_20250504T152814,
2025-05-05,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-05-07,2025,frozen_representative,True,S2B_MSIL2A_20250507T100559_N0511_R022_T34VCM_20250507T125642,S2B,2025-05-07T10:05:59Z,T34VCM,22,N0511,2025-05-07T12:56:42Z,exact_unique,S2B_MSIL1C_20250507T100559_N0511_R022_T34VCM_20250507T123606,S2B,2025-05-07T10:05:59Z,T34VCM,22,N0511,2025-05-07T12:36:06Z,1,S2B_MSIL1C_20250507T100559_N0511_R022_T34VCM_20250507T123606,
2025-05-10,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-05-12,2025,frozen_representative,True,S2C_MSIL2A_20250512T100611_N0511_R022_T34VCM_20250512T173114,S2C,2025-05-12T10:06:11Z,T34VCM,22,N0511,2025-05-12T17:31:14Z,exact_unique,S2C_MSIL1C_20250512T100611_N0511_R022_T34VCM_20250512T152838,S2C,2025-05-12T10:06:11Z,T34VCM,22,N0511,2025-05-12T15:28:38Z,1,S2C_MSIL1C_20250512T100611_N0511_R022_T34VCM_20250512T152838,
2025-05-14,2025,frozen_representative,True,S2A_MSIL2A_20250514T101041_N0511_R022_T34VCM_20250514T154511,S2A,2025-05-14T10:10:41Z,T34VCM,22,N0511,2025-05-14T15:45:11Z,exact_unique,S2A_MSIL1C_20250514T101041_N0511_R022_T34VCM_20250514T142711,S2A,2025-05-14T10:10:41Z,T34VCM,22,N0511,2025-05-14T14:27:11Z,1,S2A_MSIL1C_20250514T101041_N0511_R022_T34VCM_20250514T142711,
2025-05-15,2025,frozen_representative,True,S2C_MSIL2A_20250515T101611_N0511_R065_T34VCM_20250515T154718,S2C,2025-05-15T10:16:11Z,T34VCM,65,N0511,2025-05-15T15:47:18Z,exact_unique,S2C_MSIL1C_20250515T101611_N0511_R065_T34VCM_20250515T140132,S2C,2025-05-15T10:16:11Z,T34VCM,65,N0511,2025-05-15T14:01:32Z,1,S2C_MSIL1C_20250515T101611_N0511_R065_T34VCM_20250515T140132,
2025-05-17,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-05-20,2025,frozen_representative,True,S2B_MSIL2A_20250520T101559_N0511_R065_T34VCM_20250520T130619,S2B,2025-05-20T10:15:59Z,T34VCM,65,N0511,2025-05-20T13:06:19Z,exact_unique,S2B_MSIL1C_20250520T101559_N0511_R065_T34VCM_20250520T124535,S2B,2025-05-20T10:15:59Z,T34VCM,65,N0511,2025-05-20T12:45:35Z,1,S2B_MSIL1C_20250520T101559_N0511_R065_T34VCM_20250520T124535,
2025-05-22,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-05-24,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-05-25,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-05-27,2025,frozen_representative,True,S2A_MSIL2A_20250527T102041_N0511_R065_T34VCM_20250527T165916,S2A,2025-05-27T10:20:41Z,T34VCM,65,N0511,2025-05-27T16:59:16Z,exact_unique,S2A_MSIL1C_20250527T102041_N0511_R065_T34VCM_20250527T153559,S2A,2025-05-27T10:20:41Z,T34VCM,65,N0511,2025-05-27T15:35:59Z,1,S2A_MSIL1C_20250527T102041_N0511_R065_T34VCM_20250527T153559,
2025-05-30,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-01,2025,frozen_representative,True,S2C_MSIL2A_20250601T101041_N0511_R022_T34VCM_20250601T142413,S2C,2025-06-01T10:10:41Z,T34VCM,22,N0511,2025-06-01T14:24:13Z,exact_unique,S2C_MSIL1C_20250601T101041_N0511_R022_T34VCM_20250601T124124,S2C,2025-06-01T10:10:41Z,T34VCM,22,N0511,2025-06-01T12:41:24Z,1,S2C_MSIL1C_20250601T101041_N0511_R022_T34VCM_20250601T124124,
2025-06-03,2025,frozen_representative,True,S2A_MSIL2A_20250603T101041_N0511_R022_T34VCM_20250603T120411,S2A,2025-06-03T10:10:41Z,T34VCM,22,N0511,2025-06-03T12:04:11Z,exact_unique,S2A_MSIL1C_20250603T101041_N0511_R022_T34VCM_20250603T105730,S2A,2025-06-03T10:10:41Z,T34VCM,22,N0511,2025-06-03T10:57:30Z,1,S2A_MSIL1C_20250603T101041_N0511_R022_T34VCM_20250603T105730,
2025-06-04,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-06,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-09,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-11,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-13,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-14,2025,frozen_representative,True,S2C_MSIL2A_20250614T101621_N0511_R065_T34VCM_20250614T142405,S2C,2025-06-14T10:16:21Z,T34VCM,65,N0511,2025-06-14T14:24:05Z,exact_unique,S2C_MSIL1C_20250614T101621_N0511_R065_T34VCM_20250614T124536,S2C,2025-06-14T10:16:21Z,T34VCM,65,N0511,2025-06-14T12:45:36Z,1,S2C_MSIL1C_20250614T101621_N0511_R065_T34VCM_20250614T124536,
2025-06-16,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-19,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-21,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-23,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-24,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-06-26,2025,frozen_representative,True,S2B_MSIL2A_20250626T100559_N0511_R022_T34VCM_20250626T130127,S2B,2025-06-26T10:05:59Z,T34VCM,22,N0511,2025-06-26T13:01:27Z,exact_unique,S2B_MSIL1C_20250626T100559_N0511_R022_T34VCM_20250626T123609,S2B,2025-06-26T10:05:59Z,T34VCM,22,N0511,2025-06-26T12:36:09Z,1,S2B_MSIL1C_20250626T100559_N0511_R022_T34VCM_20250626T123609,
2025-07-01,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-07-03,2025,frozen_representative,True,S2A_MSIL2A_20250703T100711_N0511_R022_T34VCM_20250703T120917,S2A,2025-07-03T10:07:11Z,T34VCM,22,N0511,2025-07-03T12:09:17Z,exact_unique,S2A_MSIL1C_20250703T100711_N0511_R022_T34VCM_20250703T105812,S2A,2025-07-03T10:07:11Z,T34VCM,22,N0511,2025-07-03T10:58:12Z,1,S2A_MSIL1C_20250703T100711_N0511_R022_T34VCM_20250703T105812,
2025-07-04,2025,frozen_representative,True,S2C_MSIL2A_20250704T102041_N0511_R065_T34VCM_20250704T153115,S2C,2025-07-04T10:20:41Z,T34VCM,65,N0511,2025-07-04T15:31:15Z,exact_unique,S2C_MSIL1C_20250704T102041_N0511_R065_T34VCM_20250704T140054,S2C,2025-07-04T10:20:41Z,T34VCM,65,N0511,2025-07-04T14:00:54Z,1,S2C_MSIL1C_20250704T102041_N0511_R065_T34VCM_20250704T140054,
2025-07-06,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-07-09,2025,frozen_representative,True,S2B_MSIL2A_20250709T101559_N0511_R065_T34VCM_20250709T155807,S2B,2025-07-09T10:15:59Z,T34VCM,65,N0511,2025-07-09T15:58:07Z,exact_unique,S2B_MSIL1C_20250709T101559_N0511_R065_T34VCM_20250709T153510,S2B,2025-07-09T10:15:59Z,T34VCM,65,N0511,2025-07-09T15:35:10Z,1,S2B_MSIL1C_20250709T101559_N0511_R065_T34VCM_20250709T153510,
2025-07-11,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-07-13,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-07-14,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-07-16,2025,frozen_representative,True,S2B_MSIL2A_20250716T100559_N0511_R022_T34VCM_20250716T124455,S2B,2025-07-16T10:05:59Z,T34VCM,22,N0511,2025-07-16T12:44:55Z,exact_unique,S2B_MSIL1C_20250716T100559_N0511_R022_T34VCM_20250716T122002,S2B,2025-07-16T10:05:59Z,T34VCM,22,N0511,2025-07-16T12:20:02Z,1,S2B_MSIL1C_20250716T100559_N0511_R022_T34VCM_20250716T122002,
2025-07-19,2025,frozen_representative,True,S2B_MSIL2A_20250719T101559_N0511_R065_T34VCM_20250719T130235,S2B,2025-07-19T10:15:59Z,T34VCM,65,N0511,2025-07-19T13:02:35Z,exact_unique,S2B_MSIL1C_20250719T101559_N0511_R065_T34VCM_20250719T123330,S2B,2025-07-19T10:15:59Z,T34VCM,65,N0511,2025-07-19T12:33:30Z,1,S2B_MSIL1C_20250719T101559_N0511_R065_T34VCM_20250719T123330,
2025-07-21,2025,frozen_representative,True,S2C_MSIL2A_20250721T101051_N0511_R022_T34VCM_20250721T152330,S2C,2025-07-21T10:10:51Z,T34VCM,22,N0511,2025-07-21T15:23:30Z,exact_unique,S2C_MSIL1C_20250721T101051_N0511_R022_T34VCM_20250721T134947,S2C,2025-07-21T10:10:51Z,T34VCM,22,N0511,2025-07-21T13:49:47Z,1,S2C_MSIL1C_20250721T101051_N0511_R022_T34VCM_20250721T134947,
2025-07-23,2025,frozen_representative,True,S2A_MSIL2A_20250723T100711_N0511_R022_T34VCM_20250723T135913,S2A,2025-07-23T10:07:11Z,T34VCM,22,N0511,2025-07-23T13:59:13Z,exact_unique,S2A_MSIL1C_20250723T100711_N0511_R022_T34VCM_20250723T124234,S2A,2025-07-23T10:07:11Z,T34VCM,22,N0511,2025-07-23T12:42:34Z,1,S2A_MSIL1C_20250723T100711_N0511_R022_T34VCM_20250723T124234,
2025-07-24,2025,frozen_representative,True,S2C_MSIL2A_20250724T102041_N0511_R065_T34VCM_20250724T152814,S2C,2025-07-24T10:20:41Z,T34VCM,65,N0511,2025-07-24T15:28:14Z,exact_unique,S2C_MSIL1C_20250724T102041_N0511_R065_T34VCM_20250724T135905,S2C,2025-07-24T10:20:41Z,T34VCM,65,N0511,2025-07-24T13:59:05Z,1,S2C_MSIL1C_20250724T102041_N0511_R065_T34VCM_20250724T135905,
2025-07-26,2025,frozen_representative,True,S2B_MSIL2A_20250726T100559_N0511_R022_T34VCM_20250726T122650,S2B,2025-07-26T10:05:59Z,T34VCM,22,N0511,2025-07-26T12:26:50Z,exact_unique,S2B_MSIL1C_20250726T100559_N0511_R022_T34VCM_20250726T120532,S2B,2025-07-26T10:05:59Z,T34VCM,22,N0511,2025-07-26T12:05:32Z,1,S2B_MSIL1C_20250726T100559_N0511_R022_T34VCM_20250726T120532,
2025-07-29,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-07-31,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-08-02,2025,frozen_representative,True,S2A_MSIL2A_20250802T101041_N0511_R022_T34VCM_20250802T140417,S2A,2025-08-02T10:10:41Z,T34VCM,22,N0511,2025-08-02T14:04:17Z,exact_unique,S2A_MSIL1C_20250802T101041_N0511_R022_T34VCM_20250802T124343,S2A,2025-08-02T10:10:41Z,T34VCM,22,N0511,2025-08-02T12:43:43Z,1,S2A_MSIL1C_20250802T101041_N0511_R022_T34VCM_20250802T124343,
2025-08-03,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-08-05,2025,frozen_representative,True,S2B_MSIL2A_20250805T100559_N0511_R022_T34VCM_20250805T141708,S2B,2025-08-05T10:05:59Z,T34VCM,22,N0511,2025-08-05T14:17:08Z,exact_unique,S2B_MSIL1C_20250805T100559_N0511_R022_T34VCM_20250805T134518,S2B,2025-08-05T10:05:59Z,T34VCM,22,N0511,2025-08-05T13:45:18Z,1,S2B_MSIL1C_20250805T100559_N0511_R022_T34VCM_20250805T134518,
2025-08-08,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-08-12,2025,frozen_representative,True,S2A_MSIL2A_20250812T100701_N0511_R022_T34VCM_20250812T121415,S2A,2025-08-12T10:07:01Z,T34VCM,22,N0511,2025-08-12T12:14:15Z,exact_unique,S2A_MSIL1C_20250812T100701_N0511_R022_T34VCM_20250812T103126,S2A,2025-08-12T10:07:01Z,T34VCM,22,N0511,2025-08-12T10:31:26Z,1,S2A_MSIL1C_20250812T100701_N0511_R022_T34VCM_20250812T103126,
2025-08-13,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-08-15,2025,frozen_representative,True,S2B_MSIL2A_20250815T100559_N0511_R022_T34VCM_20250815T122915,S2B,2025-08-15T10:05:59Z,T34VCM,22,N0511,2025-08-15T12:29:15Z,exact_unique,S2B_MSIL1C_20250815T100559_N0511_R022_T34VCM_20250815T120541,S2B,2025-08-15T10:05:59Z,T34VCM,22,N0511,2025-08-15T12:05:41Z,1,S2B_MSIL1C_20250815T100559_N0511_R022_T34VCM_20250815T120541,
2025-08-18,2025,frozen_representative,True,S2B_MSIL2A_20250818T101559_N0511_R065_T34VCM_20250818T125628,S2B,2025-08-18T10:15:59Z,T34VCM,65,N0511,2025-08-18T12:56:28Z,exact_unique,S2B_MSIL1C_20250818T101559_N0511_R065_T34VCM_20250818T123519,S2B,2025-08-18T10:15:59Z,T34VCM,65,N0511,2025-08-18T12:35:19Z,1,S2B_MSIL1C_20250818T101559_N0511_R065_T34VCM_20250818T123519,
2025-08-20,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-08-22,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2025-08-23,2025,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
